courier_id,courier_vehicle,courier_city,order_date,deliveries_count,avg_delivery_minutes,avg_total_order_minutes,on_time_deliveries,late_deliveries,shift_hours,on_time_pct,deliveries_per_shift_hour
C00078,bike,YVN,2026-04-18,1,13.0,46.0,0,1,7,0.0,0.143
C00058,car,YVN,2026-04-16,2,27.0,51.5,1,1,9,0.5,0.222
C00280,bike,YVN,2026-04-05,1,39.0,55.0,0,1,9,0.0,0.111
C00243,car,YVN,2026-03-29,1,32.0,55.0,0,1,10,0.0,0.1
C00249,scooter,YVN,2026-05-06,3,28.33,51.33,1,2,8,0.3333,0.375
C00189,bike,GYU,2026-04-16,2,10.0,34.5,2,0,8,1.0,0.25
C00125,scooter,GYU,2026-04-06,1,40.0,61.0,0,1,8,0.0,0.125
C00275,car,VND,2026-05-18,2,17.5,47.0,1,1,6,0.5,0.333
C00088,car,KPN,2026-05-24,3,18.33,45.33,1,2,9,0.3333,0.333
C00257,bike,VND,2026-05-21,1,37.0,49.0,0,1,10,0.0,0.1
C00046,bike,KPN,2026-05-18,1,25.0,53.0,0,1,8,0.0,0.125
C00079,scooter,YVN,2026-04-09,2,16.5,47.5,1,1,10,0.5,0.2
C00042,bike,YVN,2026-05-09,1,11.0,38.0,1,0,6,1.0,0.167
C00149,scooter,VND,2026-05-23,1,33.0,44.0,1,0,9,1.0,0.111
C00066,car,YVN,2026-04-05,2,24.5,50.0,1,1,9,0.5,0.222
C00148,scooter,YVN,2026-04-19,1,30.0,52.0,0,1,7,0.0,0.143
C00074,scooter,YVN,2026-05-08,2,25.5,44.0,1,1,9,0.5,0.222
C00238,scooter,YVN,2026-04-11,1,8.0,41.0,1,0,7,1.0,0.143
C00069,car,DLJ,2026-05-13,3,32.33,60.0,0,3,7,0.0,0.429
C00109,bike,YVN,2026-04-01,3,23.0,43.67,2,1,7,0.6667,0.429
C00158,car,YVN,2026-05-22,1,15.0,36.0,1,0,6,1.0,0.167
C00045,car,YVN,2026-05-23,1,10.0,34.0,1,0,9,1.0,0.111
C00007,bike,YVN,2026-05-09,2,35.0,63.0,0,2,7,0.0,0.286
C00173,car,VND,2026-05-26,1,8.0,39.0,1,0,9,1.0,0.111
C00244,scooter,VND,2026-05-15,1,29.0,56.0,0,1,8,0.0,0.125
C00018,car,KPN,2026-04-25,1,12.0,23.0,1,0,8,1.0,0.125
C00050,car,DLJ,2026-05-17,3,30.0,58.0,0,3,6,0.0,0.5
C00140,scooter,YVN,2026-05-09,2,29.0,50.5,0,2,10,0.0,0.2
C00162,car,YVN,2026-05-23,1,39.0,66.0,0,1,6,0.0,0.167
C00163,bike,YVN,2026-04-15,1,25.0,45.0,1,0,8,1.0,0.125
C00195,bike,YVN,2026-05-11,2,13.0,45.5,1,1,7,0.5,0.286
C00091,car,YVN,2026-04-24,2,22.5,45.5,1,1,6,0.5,0.333
C00143,car,KPN,2026-04-25,2,11.5,34.0,1,1,8,0.5,0.25
C00088,car,KPN,2026-04-13,2,18.5,52.0,0,2,9,0.0,0.222
C00184,bike,YVN,2026-05-08,1,22.0,50.0,0,1,9,0.0,0.111
C00233,bike,GYU,2026-03-30,2,25.0,48.0,1,1,6,0.5,0.333
C00183,scooter,GYU,2026-05-25,1,31.0,51.0,0,1,7,0.0,0.143
C00119,bike,YVN,2026-04-26,1,19.0,45.0,1,0,9,1.0,0.111
C00203,scooter,GYU,2026-04-26,1,11.0,47.0,0,1,6,0.0,0.167
C00062,scooter,GYU,2026-05-03,1,18.0,50.0,0,1,10,0.0,0.1
C00183,scooter,GYU,2026-04-26,1,29.0,45.0,1,0,7,1.0,0.143
C00039,car,YVN,2026-04-17,2,31.0,58.5,1,1,7,0.5,0.286
C00280,bike,YVN,2026-04-02,1,10.0,29.0,1,0,9,1.0,0.111
C00184,bike,YVN,2026-04-08,2,21.5,38.5,1,1,9,0.5,0.222
C00258,scooter,KPN,2026-04-27,1,13.0,42.0,1,0,9,1.0,0.111
C00286,bike,VND,2026-04-05,1,35.0,61.0,0,1,7,0.0,0.143
C00001,car,DLJ,2026-04-29,1,28.0,52.0,0,1,7,0.0,0.143
C00164,bike,YVN,2026-05-05,2,21.0,43.0,1,1,7,0.5,0.286
C00120,scooter,YVN,2026-05-04,2,33.5,54.5,0,2,6,0.0,0.333
C00249,scooter,YVN,2026-05-17,1,39.0,58.0,0,1,8,0.0,0.125
C00259,car,YVN,2026-05-24,1,38.0,70.0,0,1,10,0.0,0.1
C00054,scooter,YVN,2026-04-29,1,26.0,43.0,1,0,7,1.0,0.143
C00101,car,YVN,2026-04-09,1,19.0,53.0,0,1,7,0.0,0.143
C00066,car,YVN,2026-05-21,2,19.0,52.0,0,2,9,0.0,0.222
C00217,bike,YVN,2026-04-11,2,31.0,54.5,0,2,7,0.0,0.286
C00003,car,YVN,2026-04-16,2,24.5,50.0,0,2,7,0.0,0.286
C00001,car,DLJ,2026-04-12,2,25.5,47.5,1,1,7,0.5,0.286
C00111,car,YVN,2026-04-27,2,19.5,37.0,2,0,7,1.0,0.286
C00219,scooter,YVN,2026-05-06,3,16.33,38.33,2,1,10,0.6667,0.3
C00103,bike,YVN,2026-04-08,1,16.0,31.0,1,0,9,1.0,0.111
C00014,scooter,YVN,2026-04-24,1,24.0,34.0,1,0,7,1.0,0.143
C00196,bike,YVN,2026-04-04,1,40.0,58.0,0,1,7,0.0,0.143
C00020,car,GYU,2026-05-17,3,23.33,45.0,1,2,10,0.3333,0.3
C00081,car,KPN,2026-05-04,1,10.0,24.0,1,0,7,1.0,0.143
C00094,bike,VND,2026-04-12,1,18.0,49.0,0,1,6,0.0,0.167
C00066,car,YVN,2026-04-03,1,25.0,54.0,0,1,9,0.0,0.111
C00117,car,GYU,2026-04-28,2,14.5,40.0,2,0,6,1.0,0.333
C00154,bike,GYU,2026-04-04,1,11.0,29.0,1,0,10,1.0,0.1
C00296,car,YVN,2026-05-12,1,13.0,32.0,1,0,10,1.0,0.1
C00145,scooter,VND,2026-05-24,3,20.33,45.33,1,2,8,0.3333,0.375
C00235,scooter,YVN,2026-05-21,1,23.0,38.0,1,0,10,1.0,0.1
C00189,bike,GYU,2026-03-31,1,17.0,47.0,0,1,8,0.0,0.125
C00135,scooter,YVN,2026-05-18,3,17.67,40.67,2,1,10,0.6667,0.3
C00247,car,YVN,2026-05-19,2,20.0,38.0,2,0,6,1.0,0.333
C00143,car,KPN,2026-04-22,1,16.0,32.0,1,0,8,1.0,0.125
C00057,scooter,VND,2026-04-14,2,24.5,41.0,2,0,6,1.0,0.333
C00110,scooter,KPN,2026-04-17,3,27.67,50.0,1,2,8,0.3333,0.375
C00223,bike,YVN,2026-04-03,2,24.5,53.0,0,2,9,0.0,0.222
C00063,car,YVN,2026-05-06,2,28.0,48.5,1,1,6,0.5,0.333
C00119,bike,YVN,2026-04-21,2,30.5,58.5,1,1,9,0.5,0.222
C00116,scooter,YVN,2026-05-20,1,15.0,52.0,0,1,7,0.0,0.143
C00242,bike,YVN,2026-05-21,2,19.0,54.0,0,2,8,0.0,0.25
C00071,car,VND,2026-05-24,1,21.0,42.0,1,0,8,1.0,0.125
C00021,scooter,GYU,2026-04-29,1,36.0,58.0,0,1,8,0.0,0.125
C00174,car,YVN,2026-04-06,2,10.0,31.0,2,0,8,1.0,0.25
C00287,scooter,GYU,2026-05-03,1,32.0,57.0,0,1,8,0.0,0.125
C00063,car,YVN,2026-04-11,2,17.0,46.5,1,1,6,0.5,0.333
C00068,bike,GYU,2026-04-13,1,8.0,25.0,1,0,10,1.0,0.1
C00102,bike,YVN,2026-04-24,1,13.0,33.0,1,0,9,1.0,0.111
C00141,bike,GYU,2026-05-21,1,38.0,71.0,0,1,6,0.0,0.167
C00244,scooter,VND,2026-05-23,2,36.0,62.5,0,2,8,0.0,0.25
C00056,scooter,GYU,2026-04-23,1,31.0,55.0,0,1,8,0.0,0.125
C00115,scooter,YVN,2026-03-30,3,22.33,42.67,1,2,8,0.3333,0.375
C00074,scooter,YVN,2026-04-30,1,14.0,33.0,1,0,9,1.0,0.111
C00196,bike,YVN,2026-04-11,2,27.5,46.0,1,1,7,0.5,0.286
C00293,car,KPN,2026-05-25,2,19.0,38.5,2,0,8,1.0,0.25
C00069,car,DLJ,2026-04-13,1,39.0,55.0,0,1,7,0.0,0.143
C00244,scooter,VND,2026-04-12,2,25.0,43.5,1,1,8,0.5,0.25
C00283,car,YVN,2026-05-22,2,18.0,36.5,2,0,7,1.0,0.286
C00134,bike,KPN,2026-03-29,1,21.0,40.0,1,0,6,1.0,0.167
C00296,car,YVN,2026-04-11,1,40.0,65.0,0,1,10,0.0,0.1
C00268,bike,DLJ,2026-05-19,1,30.0,51.0,0,1,10,0.0,0.1
C00275,car,VND,2026-05-17,1,37.0,69.0,0,1,6,0.0,0.167
C00050,car,DLJ,2026-05-16,2,27.0,58.0,0,2,6,0.0,0.333
C00104,bike,VND,2026-04-02,2,18.5,36.5,2,0,8,1.0,0.25
C00131,bike,VND,2026-04-01,1,32.0,51.0,0,1,7,0.0,0.143
C00229,scooter,YVN,2026-04-05,2,33.5,62.5,0,2,9,0.0,0.222
C00136,bike,VND,2026-04-22,1,40.0,59.0,0,1,8,0.0,0.125
C00253,car,VND,2026-05-22,1,10.0,33.0,1,0,7,1.0,0.143
C00087,bike,GYU,2026-04-24,1,38.0,74.0,0,1,6,0.0,0.167
C00089,bike,YVN,2026-04-27,1,12.0,34.0,1,0,8,1.0,0.125
C00243,car,YVN,2026-04-21,1,20.0,34.0,1,0,10,1.0,0.1
C00089,bike,YVN,2026-04-25,1,33.0,65.0,0,1,8,0.0,0.125
C00223,bike,YVN,2026-04-14,1,29.0,61.0,0,1,9,0.0,0.111
C00214,car,YVN,2026-04-29,2,20.0,41.5,1,1,10,0.5,0.2
C00006,scooter,YVN,2026-05-11,1,12.0,45.0,1,0,10,1.0,0.1
C00051,scooter,YVN,2026-05-01,2,14.5,41.0,1,1,10,0.5,0.2
C00278,scooter,GYU,2026-04-15,2,23.5,44.0,1,1,7,0.5,0.286
C00011,scooter,GYU,2026-05-21,1,18.0,43.0,1,0,9,1.0,0.111
C00251,bike,GYU,2026-05-21,2,29.5,52.5,0,2,8,0.0,0.25
C00182,bike,YVN,2026-04-12,1,12.0,35.0,1,0,10,1.0,0.1
C00253,car,VND,2026-03-30,1,26.0,60.0,0,1,7,0.0,0.143
C00127,bike,GYU,2026-04-08,1,21.0,40.0,1,0,8,1.0,0.125
C00155,bike,GYU,2026-05-24,1,36.0,67.0,0,1,10,0.0,0.1
C00065,scooter,YVN,2026-04-12,4,17.0,39.25,2,2,6,0.5,0.667
C00252,bike,KPN,2026-05-01,1,33.0,51.0,0,1,8,0.0,0.125
C00293,car,KPN,2026-05-05,2,34.5,58.5,0,2,8,0.0,0.25
C00137,scooter,YVN,2026-03-30,2,22.0,49.0,0,2,7,0.0,0.286
C00270,bike,YVN,2026-05-21,2,18.5,41.0,2,0,9,1.0,0.222
C00190,scooter,YVN,2026-05-06,1,34.0,62.0,0,1,8,0.0,0.125
C00176,bike,KPN,2026-05-06,3,19.33,45.0,2,1,8,0.6667,0.375
C00176,bike,KPN,2026-04-04,2,24.0,51.0,0,2,8,0.0,0.25
C00018,car,KPN,2026-04-18,1,15.0,37.0,1,0,8,1.0,0.125
C00127,bike,GYU,2026-04-23,1,27.0,57.0,0,1,8,0.0,0.125
C00276,scooter,KPN,2026-05-25,2,23.5,37.5,1,1,10,0.5,0.2
C00021,scooter,GYU,2026-04-14,1,34.0,61.0,0,1,8,0.0,0.125
C00082,bike,YVN,2026-04-14,3,33.0,60.67,0,3,9,0.0,0.333
C00113,car,VND,2026-05-06,1,31.0,53.0,0,1,10,0.0,0.1
C00091,car,YVN,2026-04-15,2,20.5,39.5,1,1,6,0.5,0.333
C00220,scooter,VND,2026-04-20,1,9.0,23.0,1,0,7,1.0,0.143
C00030,scooter,YVN,2026-05-21,2,35.0,59.5,0,2,8,0.0,0.25
C00209,scooter,YVN,2026-04-10,2,9.0,37.0,1,1,10,0.5,0.2
C00186,car,YVN,2026-04-28,3,27.67,49.0,1,2,7,0.3333,0.429
C00150,bike,YVN,2026-04-11,1,29.0,49.0,0,1,7,0.0,0.143
C00200,scooter,GYU,2026-04-04,1,27.0,53.0,0,1,7,0.0,0.143
C00160,bike,GYU,2026-05-21,2,18.5,29.5,2,0,8,1.0,0.25
C00141,bike,GYU,2026-05-16,2,27.0,60.5,0,2,6,0.0,0.333
C00124,scooter,GYU,2026-05-10,1,14.0,36.0,1,0,7,1.0,0.143
C00293,car,KPN,2026-04-21,1,24.0,50.0,0,1,8,0.0,0.125
C00084,scooter,YVN,2026-04-12,1,11.0,45.0,1,0,8,1.0,0.125
C00146,scooter,YVN,2026-05-23,1,14.0,29.0,1,0,8,1.0,0.125
C00049,scooter,GYU,2026-05-08,1,28.0,44.0,1,0,9,1.0,0.111
C00249,scooter,YVN,2026-04-10,1,13.0,24.0,1,0,8,1.0,0.125
C00069,car,DLJ,2026-04-17,3,26.0,53.0,0,3,7,0.0,0.429
C00267,car,VND,2026-05-09,1,39.0,66.0,0,1,8,0.0,0.125
C00169,scooter,YVN,2026-04-10,2,26.0,43.5,1,1,8,0.5,0.25
C00196,bike,YVN,2026-05-24,1,18.0,43.0,1,0,7,1.0,0.143
C00109,bike,YVN,2026-04-03,1,35.0,67.0,0,1,7,0.0,0.143
C00077,bike,YVN,2026-05-13,4,17.25,41.0,2,2,7,0.5,0.571
C00237,car,YVN,2026-04-18,1,11.0,41.0,1,0,8,1.0,0.125
C00071,car,VND,2026-05-13,1,11.0,28.0,1,0,8,1.0,0.125
C00251,bike,GYU,2026-05-24,2,22.5,45.5,1,1,8,0.5,0.25
C00191,scooter,YVN,2026-04-15,3,27.33,54.0,0,3,9,0.0,0.333
C00075,bike,YVN,2026-05-08,2,22.0,37.0,2,0,8,1.0,0.25
C00226,scooter,YVN,2026-04-19,1,14.0,36.0,1,0,6,1.0,0.167
C00175,scooter,YVN,2026-04-23,1,25.0,43.0,1,0,9,1.0,0.111
C00128,bike,KPN,2026-04-08,1,40.0,74.0,0,1,9,0.0,0.111
C00249,scooter,YVN,2026-05-20,1,34.0,53.0,0,1,8,0.0,0.125
C00039,car,YVN,2026-04-08,1,17.0,40.0,1,0,7,1.0,0.143
C00103,bike,YVN,2026-05-21,3,12.67,39.67,2,1,9,0.6667,0.333
C00226,scooter,YVN,2026-04-24,2,18.0,47.0,1,1,6,0.5,0.333
C00079,scooter,YVN,2026-05-21,1,34.0,66.0,0,1,10,0.0,0.1
C00100,scooter,YVN,2026-04-20,1,20.0,50.0,0,1,8,0.0,0.125
C00267,car,VND,2026-05-18,2,23.0,47.5,0,2,8,0.0,0.25
C00099,bike,YVN,2026-05-17,2,36.5,67.0,0,2,7,0.0,0.286
C00183,scooter,GYU,2026-05-09,1,39.0,55.0,0,1,7,0.0,0.143
C00155,bike,GYU,2026-05-06,2,24.0,43.0,1,1,10,0.5,0.2
C00080,scooter,YVN,2026-05-11,2,30.5,50.5,1,1,8,0.5,0.25
C00193,car,YVN,2026-05-01,1,25.0,55.0,0,1,10,0.0,0.1
C00140,scooter,YVN,2026-05-18,2,28.0,59.5,0,2,10,0.0,0.2
C00077,bike,YVN,2026-05-23,1,14.0,38.0,1,0,7,1.0,0.143
C00040,bike,YVN,2026-04-11,1,37.0,64.0,0,1,9,0.0,0.111
C00062,scooter,GYU,2026-04-30,1,29.0,62.0,0,1,10,0.0,0.1
C00053,bike,YVN,2026-05-23,2,39.0,70.5,0,2,9,0.0,0.222
C00036,scooter,DLJ,2026-04-19,1,21.0,42.0,1,0,10,1.0,0.1
C00267,car,VND,2026-05-13,1,31.0,64.0,0,1,8,0.0,0.125
C00256,scooter,DLJ,2026-04-15,2,15.5,40.0,1,1,6,0.5,0.333
C00215,car,GYU,2026-04-30,1,18.0,31.0,1,0,9,1.0,0.111
C00289,bike,YVN,2026-05-20,1,25.0,49.0,0,1,10,0.0,0.1
C00177,scooter,YVN,2026-04-10,1,36.0,66.0,0,1,6,0.0,0.167
C00244,scooter,VND,2026-04-17,1,29.0,46.0,0,1,8,0.0,0.125
C00026,scooter,YVN,2026-05-21,1,20.0,44.0,1,0,6,1.0,0.167
C00114,scooter,YVN,2026-05-10,2,18.0,43.0,1,1,10,0.5,0.2
C00179,scooter,YVN,2026-05-27,1,37.0,61.0,0,1,6,0.0,0.167
C00046,bike,KPN,2026-05-21,1,32.0,61.0,0,1,8,0.0,0.125
C00114,scooter,YVN,2026-05-18,1,19.0,43.0,1,0,10,1.0,0.1
C00039,car,YVN,2026-04-12,1,26.0,41.0,1,0,7,1.0,0.143
C00217,bike,YVN,2026-04-28,1,14.0,31.0,1,0,7,1.0,0.143
C00102,bike,YVN,2026-05-15,2,10.5,33.0,2,0,9,1.0,0.222
C00080,scooter,YVN,2026-05-10,1,18.0,41.0,1,0,8,1.0,0.125
C00122,bike,VND,2026-05-22,1,13.0,48.0,0,1,8,0.0,0.125
C00076,car,GYU,2026-05-13,1,26.0,57.0,0,1,8,0.0,0.125
C00195,bike,YVN,2026-04-16,3,36.67,57.0,0,3,7,0.0,0.429
C00160,bike,GYU,2026-04-05,1,28.0,53.0,0,1,8,0.0,0.125
C00030,scooter,YVN,2026-05-12,2,22.0,37.5,2,0,8,1.0,0.25
C00022,car,YVN,2026-03-30,1,9.0,40.0,1,0,6,1.0,0.167
C00229,scooter,YVN,2026-04-17,1,22.0,47.0,0,1,9,0.0,0.111
C00180,scooter,VND,2026-03-30,2,20.0,45.0,1,1,9,0.5,0.222
C00239,scooter,YVN,2026-05-04,2,24.5,49.5,1,1,6,0.5,0.333
C00166,scooter,YVN,2026-05-22,2,28.0,60.0,0,2,6,0.0,0.333
C00287,scooter,GYU,2026-05-07,2,33.5,58.0,0,2,8,0.0,0.25
C00126,scooter,YVN,2026-04-28,2,16.0,42.5,2,0,9,1.0,0.222
C00013,bike,YVN,2026-04-27,1,27.0,48.0,0,1,9,0.0,0.111
C00039,car,YVN,2026-04-29,1,18.0,39.0,1,0,7,1.0,0.143
C00008,scooter,YVN,2026-05-10,1,29.0,57.0,0,1,8,0.0,0.125
C00245,car,GYU,2026-04-30,1,29.0,64.0,0,1,9,0.0,0.111
C00295,bike,GYU,2026-03-30,1,39.0,58.0,0,1,10,0.0,0.1
C00142,scooter,YVN,2026-03-30,1,20.0,39.0,1,0,10,1.0,0.1
C00037,scooter,YVN,2026-04-29,2,12.0,38.5,2,0,7,1.0,0.286
C00161,bike,GYU,2026-04-22,1,36.0,68.0,0,1,6,0.0,0.167
C00246,car,GYU,2026-04-21,1,26.0,53.0,0,1,8,0.0,0.125
C00214,car,YVN,2026-04-16,1,33.0,48.0,0,1,10,0.0,0.1
C00265,scooter,YVN,2026-04-05,1,35.0,59.0,0,1,7,0.0,0.143
C00188,car,KPN,2026-04-05,1,10.0,30.0,1,0,9,1.0,0.111
C00204,car,GYU,2026-04-05,2,31.0,56.0,0,2,7,0.0,0.286
C00125,scooter,GYU,2026-04-21,2,24.5,57.0,0,2,8,0.0,0.25
C00197,scooter,YVN,2026-04-15,1,19.0,42.0,1,0,6,1.0,0.167
C00148,scooter,YVN,2026-03-30,1,36.0,65.0,0,1,7,0.0,0.143
C00124,scooter,GYU,2026-03-29,1,39.0,61.0,0,1,7,0.0,0.143
C00208,bike,YVN,2026-04-02,1,17.0,30.0,1,0,9,1.0,0.111
C00080,scooter,YVN,2026-05-12,3,26.67,49.33,1,2,8,0.3333,0.375
C00154,bike,GYU,2026-05-19,1,37.0,51.0,0,1,10,0.0,0.1
C00141,bike,GYU,2026-05-07,1,35.0,67.0,0,1,6,0.0,0.167
C00106,scooter,YVN,2026-04-13,1,21.0,53.0,0,1,10,0.0,0.1
C00250,car,YVN,2026-05-06,1,14.0,42.0,1,0,7,1.0,0.143
C00139,scooter,YVN,2026-04-22,2,18.5,50.0,1,1,7,0.5,0.286
C00113,car,VND,2026-04-16,3,30.67,53.67,1,2,10,0.3333,0.3
C00226,scooter,YVN,2026-04-11,1,39.0,55.0,0,1,6,0.0,0.167
C00035,car,YVN,2026-04-12,1,29.0,52.0,0,1,10,0.0,0.1
C00279,car,YVN,2026-04-03,2,24.0,53.5,0,2,8,0.0,0.25
C00040,bike,YVN,2026-04-12,1,13.0,36.0,1,0,9,1.0,0.111
C00107,scooter,KPN,2026-05-12,2,36.5,57.5,0,2,6,0.0,0.333
C00063,car,YVN,2026-04-05,2,20.0,43.5,1,1,6,0.5,0.333
C00017,bike,YVN,2026-05-08,3,19.0,41.33,2,1,6,0.6667,0.5
C00072,bike,VND,2026-05-04,2,188.5,205.5,1,1,6,0.5,0.333
C00195,bike,YVN,2026-04-28,1,21.0,45.0,1,0,7,1.0,0.143
C00199,scooter,VND,2026-05-25,2,30.5,63.0,0,2,7,0.0,0.286
C00227,bike,YVN,2026-04-24,2,23.0,54.5,0,2,6,0.0,0.333
C00108,bike,GYU,2026-05-13,1,20.0,52.0,0,1,10,0.0,0.1
C00130,car,YVN,2026-05-06,1,20.0,34.0,1,0,7,1.0,0.143
C00028,bike,YVN,2026-04-21,1,21.0,37.0,1,0,10,1.0,0.1
C00250,car,YVN,2026-05-07,1,32.0,64.0,0,1,7,0.0,0.143
C00051,scooter,YVN,2026-04-09,1,37.0,58.0,0,1,10,0.0,0.1
C00174,car,YVN,2026-04-26,1,39.0,56.0,0,1,8,0.0,0.125
C00163,bike,YVN,2026-04-21,2,38.0,67.0,0,2,8,0.0,0.25
C00214,car,YVN,2026-04-20,2,20.0,38.0,2,0,10,1.0,0.2
C00096,car,VND,2026-04-09,2,26.0,45.0,1,1,8,0.5,0.25
C00084,scooter,YVN,2026-05-06,1,25.0,57.0,0,1,8,0.0,0.125
C00211,scooter,VND,2026-04-14,2,31.5,61.5,0,2,10,0.0,0.2
C00180,scooter,VND,2026-05-08,2,31.5,64.0,0,2,9,0.0,0.222
C00061,scooter,YVN,2026-05-09,2,19.0,31.5,2,0,10,1.0,0.2
C00098,scooter,YVN,2026-04-12,1,18.0,44.0,1,0,8,1.0,0.125
C00174,car,YVN,2026-05-26,2,16.5,45.0,1,1,8,0.5,0.25
C00066,car,YVN,2026-05-05,1,16.0,27.0,1,0,9,1.0,0.111
C00282,scooter,YVN,2026-05-02,2,14.0,39.0,2,0,10,1.0,0.2
C00011,scooter,GYU,2026-05-18,1,14.0,38.0,1,0,9,1.0,0.111
C00119,bike,YVN,2026-04-02,1,10.0,27.0,1,0,9,1.0,0.111
C00167,car,YVN,2026-04-01,1,31.0,48.0,0,1,6,0.0,0.167
C00187,scooter,YVN,2026-04-26,1,16.0,49.0,0,1,6,0.0,0.167
C00163,bike,YVN,2026-05-05,1,33.0,49.0,0,1,8,0.0,0.125
C00093,bike,YVN,2026-04-30,3,30.0,54.33,0,3,6,0.0,0.5
C00137,scooter,YVN,2026-03-29,3,21.33,37.33,2,1,7,0.6667,0.429
C00104,bike,VND,2026-05-25,1,12.0,40.0,1,0,8,1.0,0.125
C00191,scooter,YVN,2026-04-08,1,33.0,70.0,0,1,9,0.0,0.111
C00023,car,YVN,2026-05-05,1,12.0,25.0,1,0,8,1.0,0.125
C00189,bike,GYU,2026-05-19,1,30.0,63.0,0,1,8,0.0,0.125
C00197,scooter,YVN,2026-03-31,3,33.0,55.67,0,3,6,0.0,0.5
C00188,car,KPN,2026-03-30,1,9.0,38.0,1,0,9,1.0,0.111
C00180,scooter,VND,2026-04-22,1,12.0,35.0,1,0,9,1.0,0.111
C00135,scooter,YVN,2026-04-13,2,10.0,26.0,2,0,10,1.0,0.2
C00046,bike,KPN,2026-05-09,1,29.0,54.0,0,1,8,0.0,0.125
C00224,car,GYU,2026-05-21,1,25.0,45.0,1,0,7,1.0,0.143
C00009,car,GYU,2026-03-30,1,30.0,61.0,0,1,10,0.0,0.1
C00210,car,KPN,2026-03-30,2,23.5,46.0,1,1,7,0.5,0.286
C00013,bike,YVN,2026-04-18,1,9.0,34.0,1,0,9,1.0,0.111
C00239,scooter,YVN,2026-05-12,1,24.0,53.0,0,1,6,0.0,0.167
C00061,scooter,YVN,2026-04-28,1,9.0,21.0,1,0,10,1.0,0.1
C00129,scooter,YVN,2026-04-19,1,36.0,61.0,0,1,8,0.0,0.125
C00013,bike,YVN,2026-05-08,3,35.0,69.67,0,3,9,0.0,0.333
C00131,bike,VND,2026-04-19,2,26.0,48.5,1,1,7,0.5,0.286
C00169,scooter,YVN,2026-05-21,1,14.0,45.0,1,0,8,1.0,0.125
C00269,scooter,YVN,2026-05-25,1,33.0,71.0,0,1,6,0.0,0.167
C00166,scooter,YVN,2026-04-19,1,24.0,51.0,0,1,6,0.0,0.167
C00031,bike,YVN,2026-05-11,2,10.5,40.5,2,0,10,1.0,0.2
C00152,bike,KPN,2026-04-12,1,28.0,58.0,0,1,10,0.0,0.1
C00254,bike,YVN,2026-04-03,2,19.0,49.5,1,1,8,0.5,0.25
C00241,bike,YVN,2026-05-22,1,35.0,70.0,0,1,10,0.0,0.1
C00032,scooter,VND,2026-05-18,1,35.0,50.0,0,1,8,0.0,0.125
C00029,scooter,VND,2026-05-12,2,34.0,63.5,0,2,10,0.0,0.2
C00278,scooter,GYU,2026-05-06,1,16.0,46.0,0,1,7,0.0,0.143
C00230,scooter,YVN,2026-05-04,1,18.0,50.0,0,1,9,0.0,0.111
C00081,car,KPN,2026-04-04,1,26.0,51.0,0,1,7,0.0,0.143
C00178,scooter,GYU,2026-05-03,1,13.0,31.0,1,0,6,1.0,0.167
C00038,car,YVN,2026-04-05,1,9.0,42.0,1,0,8,1.0,0.125
C00179,scooter,YVN,2026-04-21,1,13.0,38.0,1,0,6,1.0,0.167
C00157,car,VND,2026-05-09,2,26.0,45.5,1,1,6,0.5,0.333
C00159,scooter,YVN,2026-04-19,4,28.5,52.0,1,3,9,0.25,0.444
C00267,car,VND,2026-05-26,1,15.0,47.0,0,1,8,0.0,0.125
C00241,bike,YVN,2026-05-20,1,25.0,54.0,0,1,10,0.0,0.1
C00116,scooter,YVN,2026-05-27,2,16.5,44.0,1,1,7,0.5,0.286
C00282,scooter,YVN,2026-04-02,1,30.0,46.0,0,1,10,0.0,0.1
C00197,scooter,YVN,2026-04-05,1,8.0,21.0,1,0,6,1.0,0.167
C00279,car,YVN,2026-05-22,4,22.75,47.5,2,2,8,0.5,0.5
C00202,scooter,DLJ,2026-05-19,4,18.0,44.25,2,2,7,0.5,0.571
C00125,scooter,GYU,2026-04-05,2,19.5,52.0,0,2,8,0.0,0.25
C00250,car,YVN,2026-05-16,2,31.0,47.5,1,1,7,0.5,0.286
C00060,scooter,YVN,2026-04-14,2,20.0,35.5,1,1,9,0.5,0.222
C00118,scooter,VND,2026-04-22,1,22.0,54.0,0,1,9,0.0,0.111
C00001,car,DLJ,2026-05-02,4,24.0,56.25,0,4,7,0.0,0.571
C00071,car,VND,2026-04-25,1,33.0,51.0,0,1,8,0.0,0.125
C00299,scooter,VND,2026-04-03,1,20.0,43.0,1,0,6,1.0,0.167
C00156,bike,YVN,2026-04-08,3,22.33,45.67,1,2,10,0.3333,0.3
C00053,bike,YVN,2026-04-23,1,21.0,38.0,1,0,9,1.0,0.111
C00169,scooter,YVN,2026-05-07,2,28.0,56.0,1,1,8,0.5,0.25
C00025,scooter,YVN,2026-05-18,1,23.0,47.0,0,1,6,0.0,0.167
C00041,car,YVN,2026-05-18,2,25.5,61.5,0,2,6,0.0,0.333
C00005,bike,YVN,2026-05-01,1,26.0,61.0,0,1,7,0.0,0.143
C00225,car,VND,2026-04-06,2,25.5,46.0,1,1,10,0.5,0.2
C00061,scooter,YVN,2026-04-17,1,29.0,51.0,0,1,10,0.0,0.1
C00244,scooter,VND,2026-04-09,3,28.0,49.33,1,2,8,0.3333,0.375
